TimePeriod,0.50,1.00,2.00,5.00,10.00
1990-07-06,0.0802000,0.0806000,0.0825000,0.0836000,0.0844000
1990-07-13,0.0807000,0.0809000,0.0830000,0.0843000,0.0853000
1990-07-20,0.0788000,0.0787000,0.0812000,0.0831000,0.0847000
1990-07-27,0.0782000,0.0785000,0.0807000,0.0830000,0.0848000
1990-08-03,0.0767000,0.0767000,0.0788000,0.0812000,0.0837000
1990-08-10,0.0768000,0.0770000,0.0798000,0.0836000,0.0872000
1990-08-17,0.0776000,0.0773000,0.0800000,0.0839000,0.0871000
1990-08-24,0.0789000,0.0793000,0.0823000,0.0862000,0.0892000
1990-08-31,0.0783000,0.0785000,0.0816000,0.0856000,0.0888000
1990-09-07,0.0773000,0.0774000,0.0806000,0.0848000,0.0885000
1990-09-14,0.0770000,0.0775000,0.0806000,0.0847000,0.0884000
1990-09-21,0.0769000,0.0777000,0.0808000,0.0852000,0.0892000
1990-09-28,0.0768000,0.0779000,0.0812000,0.0858000,0.0896000
1990-10-05,0.0751000,0.0758000,0.0788000,0.0833000,0.0869000
1990-10-12,0.0755000,0.0762000,0.0797000,0.0847000,0.0887000
1990-10-19,0.0757000,0.0758000,0.0790000,0.0834000,0.0874000
1990-10-26,0.0751000,0.0750000,0.0783000,0.0824000,0.0864000
1990-11-02,0.0745000,0.0741000,0.0775000,0.0822000,0.0864000
1990-11-09,0.0741000,0.0735000,0.0765000,0.0813000,0.0853000
1990-11-16,0.0739000,0.0730000,0.0759000,0.0800000,0.0835000
1990-11-23,0.0739000,0.0729000,0.0758000,0.0796000,0.0830000
1990-11-30,0.0736000,0.0730000,0.0754000,0.0793000,0.0829000
1990-12-07,0.0722000,0.0724000,0.0745000,0.0780000,0.0816000
1990-12-14,0.0704000,0.0708000,0.0728000,0.0765000,0.0797000
1990-12-21,0.0697000,0.0696000,0.0727000,0.0769000,0.0803000
1990-12-28,0.0691000,0.0695000,0.0728000,0.0779000,0.0815000
1991-01-04,0.0675000,0.0678000,0.0712000,0.0762000,0.0800000
1991-01-11,0.0666000,0.0671000,0.0715000,0.0777000,0.0818000
1991-01-18,0.0649000,0.0662000,0.0718000,0.0777000,0.0815000
1991-01-25,0.0649000,0.0658000,0.0709000,0.0766000,0.0804000
1991-02-01,0.0647000,0.0651000,0.0703000,0.0760000,0.0802000
1991-02-08,0.0617000,0.0623000,0.0681000,0.0741000,0.0782000
1991-02-15,0.0613000,0.0620000,0.0679000,0.0739000,0.0778000
1991-02-22,0.0620000,0.0630000,0.0691000,0.0751000,0.0786000
1991-03-01,0.0631000,0.0640000,0.0705000,0.0765000,0.0800000
1991-03-08,0.0633000,0.0648000,0.0713000,0.0775000,0.0810000
1991-03-15,0.0613000,0.0632000,0.0702000,0.0770000,0.0806000
1991-03-22,0.0617000,0.0641000,0.0715000,0.0785000,0.0818000
1991-03-29,0.0611000,0.0634000,0.0710000,0.0779000,0.0810000
1991-04-05,0.0604000,0.0626000,0.0697000,0.0769000,0.0803000
1991-04-12,0.0594000,0.0622000,0.0694000,0.0769000,0.0804000
1991-04-19,0.0596000,0.0626000,0.0695000,0.0770000,0.0800000
1991-04-26,0.0600000,0.0625000,0.0698000,0.0774000,0.0809000
1991-05-03,0.0586000,0.0611000,0.0681000,0.0764000,0.0802000
1991-05-10,0.0589000,0.0613000,0.0684000,0.0769000,0.0806000
1991-05-17,0.0585000,0.0613000,0.0685000,0.0776000,0.0811000
1991-05-24,0.0589000,0.0615000,0.0678000,0.0773000,0.0808000
1991-05-31,0.0589000,0.0613000,0.0664000,0.0766000,0.0806000
1991-06-07,0.0599000,0.0630000,0.0685000,0.0786000,0.0820000
1991-06-14,0.0606000,0.0640000,0.0704000,0.0797000,0.0831000
1991-06-21,0.0604000,0.0637000,0.0696000,0.0795000,0.0831000
1991-06-28,0.0601000,0.0636000,0.0698000,0.0796000,0.0831000
1991-07-05,0.0598000,0.0640000,0.0700000,0.0795000,0.0828000
1991-07-12,0.0595000,0.0630000,0.0695000,0.0797000,0.0832000
1991-07-19,0.0600000,0.0632000,0.0690000,0.0792000,0.0828000
1991-07-26,0.0599000,0.0629000,0.0689000,0.0787000,0.0825000
1991-08-02,0.0592000,0.0618000,0.0680000,0.0776000,0.0817000
1991-08-09,0.0571000,0.0588000,0.0656000,0.0754000,0.0798000
1991-08-16,0.0560000,0.0572000,0.0640000,0.0740000,0.0787000
1991-08-23,0.0551000,0.0562000,0.0628000,0.0729000,0.0782000
1991-08-30,0.0562000,0.0574000,0.0636000,0.0735000,0.0784000
1991-09-06,0.0560000,0.0570000,0.0630000,0.0730000,0.0780000
1991-09-13,0.0548000,0.0558000,0.0621000,0.0718000,0.0771000
1991-09-20,0.0546000,0.0556000,0.0618000,0.0710000,0.0761000
1991-09-27,0.0543000,0.0550000,0.0609000,0.0704000,0.0755000
1991-10-04,0.0534000,0.0540000,0.0597000,0.0688000,0.0745000
1991-10-11,0.0528000,0.0536000,0.0593000,0.0685000,0.0748000
1991-10-18,0.0526000,0.0533000,0.0590000,0.0685000,0.0750000
1991-10-25,0.0530000,0.0539000,0.0598000,0.0696000,0.0766000
1991-11-01,0.0508000,0.0515000,0.0575000,0.0679000,0.0752000
1991-11-08,0.0493000,0.0500000,0.0564000,0.0671000,0.0748000
1991-11-15,0.0486000,0.0496000,0.0561000,0.0664000,0.0737000
1991-11-22,0.0473000,0.0482000,0.0551000,0.0656000,0.0738000
1991-11-29,0.0463000,0.0474000,0.0544000,0.0654000,0.0742000
1991-12-06,0.0448000,0.0461000,0.0525000,0.0634000,0.0725000
1991-12-13,0.0433000,0.0444000,0.0507000,0.0625000,0.0721000
1991-12-20,0.0426000,0.0435000,0.0501000,0.0621000,0.0713000
1991-12-27,0.0403000,0.0417000,0.0483000,0.0600000,0.0686000
1992-01-03,0.0401000,0.0414000,0.0479000,0.0598000,0.0678000
1992-01-10,0.0395000,0.0406000,0.0474000,0.0601000,0.0680000
1992-01-17,0.0402000,0.0417000,0.0502000,0.0634000,0.0704000
1992-01-24,0.0400000,0.0414000,0.0502000,0.0632000,0.0714000
1992-01-31,0.0407000,0.0423000,0.0514000,0.0641000,0.0725000
1992-02-07,0.0401000,0.0419000,0.0507000,0.0644000,0.0725000
1992-02-14,0.0399000,0.0419000,0.0510000,0.0650000,0.0731000
1992-02-21,0.0413000,0.0437000,0.0532000,0.0670000,0.0744000
1992-02-28,0.0418000,0.0441000,0.0537000,0.0670000,0.0737000
1992-03-06,0.0428000,0.0455000,0.0553000,0.0679000,0.0745000
1992-03-13,0.0432000,0.0464000,0.0566000,0.0691000,0.0754000
1992-03-20,0.0440000,0.0473000,0.0584000,0.0708000,0.0763000
1992-03-27,0.0433000,0.0464000,0.0575000,0.0700000,0.0756000
1992-04-03,0.0427000,0.0450000,0.0553000,0.0686000,0.0749000
1992-04-10,0.0403000,0.0425000,0.0526000,0.0669000,0.0740000
1992-04-17,0.0386000,0.0414000,0.0521000,0.0665000,0.0738000
1992-04-24,0.0398000,0.0432000,0.0540000,0.0689000,0.0758000
1992-05-01,0.0396000,0.0434000,0.0540000,0.0688000,0.0759000
1992-05-08,0.0390000,0.0425000,0.0530000,0.0678000,0.0750000
1992-05-15,0.0383000,0.0412000,0.0516000,0.0665000,0.0734000
1992-05-22,0.0384000,0.0412000,0.0517000,0.0661000,0.0729000
1992-05-29,0.0398000,0.0427000,0.0526000,0.0670000,0.0740000
1992-06-05,0.0398000,0.0427000,0.0521000,0.0661000,0.0735000
1992-06-12,0.0393000,0.0418000,0.0510000,0.0656000,0.0732000
1992-06-19,0.0386000,0.0412000,0.0500000,0.0644000,0.0724000
1992-06-26,0.0386000,0.0414000,0.0496000,0.0640000,0.0720000
1992-07-03,0.0369000,0.0396000,0.0476000,0.0622000,0.0707000
1992-07-10,0.0338000,0.0364000,0.0441000,0.0593000,0.0690000
1992-07-17,0.0335000,0.0353000,0.0430000,0.0585000,0.0692000
1992-07-24,0.0334000,0.0353000,0.0428000,0.0574000,0.0682000
1992-07-31,0.0337000,0.0357000,0.0431000,0.0570000,0.0667000
1992-08-07,0.0335000,0.0354000,0.0429000,0.0569000,0.0665000
1992-08-14,0.0329000,0.0343000,0.0416000,0.0553000,0.0652000
1992-08-21,0.0325000,0.0340000,0.0408000,0.0548000,0.0650000
1992-08-28,0.0335000,0.0352000,0.0425000,0.0569000,0.0667000
1992-09-04,0.0326000,0.0339000,0.0407000,0.0548000,0.0653000
1992-09-11,0.0302000,0.0317000,0.0385000,0.0526000,0.0632000
1992-09-18,0.0300000,0.0315000,0.0386000,0.0537000,0.0639000
1992-09-25,0.0301000,0.0316000,0.0391000,0.0546000,0.0647000
1992-10-02,0.0290000,0.0302000,0.0375000,0.0526000,0.0632000
1992-10-09,0.0296000,0.0309000,0.0383000,0.0535000,0.0639000
1992-10-16,0.0310000,0.0326000,0.0402000,0.0552000,0.0654000
1992-10-23,0.0327000,0.0348000,0.0428000,0.0583000,0.0678000
1992-10-30,0.0328000,0.0350000,0.0435000,0.0585000,0.0678000
1992-11-06,0.0333000,0.0358000,0.0444000,0.0596000,0.0690000
1992-11-13,0.0340000,0.0364000,0.0451000,0.0600000,0.0688000
1992-11-20,0.0347000,0.0373000,0.0464000,0.0605000,0.0684000
1992-11-27,0.0354000,0.0376000,0.0469000,0.0612000,0.0686000
1992-12-04,0.0356000,0.0382000,0.0478000,0.0620000,0.0691000
1992-12-11,0.0347000,0.0372000,0.0465000,0.0604000,0.0677000
1992-12-18,0.0348000,0.0376000,0.0472000,0.0610000,0.0679000
1992-12-25,0.0342000,0.0364000,0.0463000,0.0603000,0.0668000
1993-01-01,0.0343000,0.0362000,0.0459000,0.0603000,0.0670000
1993-01-08,0.0335000,0.0360000,0.0452000,0.0595000,0.0667000
1993-01-15,0.0323000,0.0350000,0.0443000,0.0590000,0.0668000
1993-01-22,0.0320000,0.0347000,0.0437000,0.0582000,0.0659000
1993-01-29,0.0316000,0.0341000,0.0424000,0.0566000,0.0646000
1993-02-05,0.0318000,0.0341000,0.0419000,0.0555000,0.0640000
1993-02-12,0.0319000,0.0345000,0.0421000,0.0556000,0.0638000
1993-02-19,0.0313000,0.0336000,0.0404000,0.0539000,0.0624000
1993-02-26,0.0313000,0.0331000,0.0395000,0.0521000,0.0602000
1993-03-05,0.0314000,0.0330000,0.0385000,0.0509000,0.0590000
1993-03-12,0.0318000,0.0339000,0.0403000,0.0524000,0.0596000
1993-03-19,0.0317000,0.0336000,0.0399000,0.0523000,0.0603000
1993-03-26,0.0312000,0.0330000,0.0393000,0.0520000,0.0598000
1993-04-02,0.0310000,0.0332000,0.0395000,0.0525000,0.0607000
1993-04-09,0.0310000,0.0331000,0.0392000,0.0521000,0.0606000
1993-04-16,0.0306000,0.0321000,0.0380000,0.0508000,0.0590000
1993-04-23,0.0301000,0.0318000,0.0377000,0.0506000,0.0587000
1993-04-30,0.0307000,0.0325000,0.0383000,0.0514000,0.0601000
1993-05-07,0.0306000,0.0323000,0.0378000,0.0505000,0.0592000
1993-05-14,0.0310000,0.0327000,0.0386000,0.0510000,0.0596000
1993-05-21,0.0319000,0.0340000,0.0407000,0.0528000,0.0612000
1993-05-28,0.0331000,0.0355000,0.0421000,0.0536000,0.0614000
1993-06-04,0.0332000,0.0358000,0.0420000,0.0529000,0.0607000
1993-06-11,0.0336000,0.0361000,0.0427000,0.0532000,0.0606000
1993-06-18,0.0326000,0.0349000,0.0411000,0.0519000,0.0596000
1993-06-25,0.0329000,0.0353000,0.0415000,0.0518000,0.0589000
1993-07-02,0.0320000,0.0342000,0.0401000,0.0504000,0.0579000
1993-07-09,0.0321000,0.0342000,0.0400000,0.0503000,0.0579000
1993-07-16,0.0323000,0.0341000,0.0400000,0.0500000,0.0574000
1993-07-23,0.0330000,0.0353000,0.0414000,0.0515000,0.0583000
1993-07-30,0.0332000,0.0357000,0.0419000,0.0521000,0.0588000
1993-08-06,0.0331000,0.0355000,0.0415000,0.0519000,0.0585000
1993-08-13,0.0325000,0.0348000,0.0406000,0.0512000,0.0578000
1993-08-20,0.0320000,0.0341000,0.0397000,0.0502000,0.0566000
1993-08-27,0.0319000,0.0337000,0.0388000,0.0487000,0.0551000
1993-09-03,0.0318000,0.0334000,0.0383000,0.0476000,0.0541000
1993-09-10,0.0315000,0.0332000,0.0379000,0.0466000,0.0528000
1993-09-17,0.0317000,0.0338000,0.0388000,0.0473000,0.0535000
1993-09-24,0.0315000,0.0339000,0.0390000,0.0480000,0.0544000
1993-10-01,0.0312000,0.0335000,0.0383000,0.0472000,0.0533000
1993-10-08,0.0318000,0.0335000,0.0383000,0.0469000,0.0533000
1993-10-15,0.0319000,0.0336000,0.0382000,0.0462000,0.0524000
1993-10-22,0.0324000,0.0340000,0.0387000,0.0469000,0.0531000
1993-10-29,0.0328000,0.0346000,0.0397000,0.0482000,0.0544000
1993-11-05,0.0336000,0.0356000,0.0415000,0.0503000,0.0566000
1993-11-12,0.0336000,0.0355000,0.0413000,0.0504000,0.0568000
1993-11-19,0.0335000,0.0358000,0.0413000,0.0504000,0.0571000
1993-11-26,0.0337000,0.0361000,0.0420000,0.0513000,0.0583000
1993-12-03,0.0337000,0.0362000,0.0421000,0.0514000,0.0580000
1993-12-10,0.0335000,0.0360000,0.0419000,0.0510000,0.0571000
1993-12-17,0.0334000,0.0361000,0.0423000,0.0518000,0.0582000
1993-12-24,0.0332000,0.0360000,0.0421000,0.0516000,0.0579000
1993-12-31,0.0331000,0.0361000,0.0422000,0.0514000,0.0577000
1994-01-07,0.0334000,0.0363000,0.0425000,0.0521000,0.0585000
1994-01-14,0.0323000,0.0352000,0.0410000,0.0503000,0.0569000
1994-01-21,0.0321000,0.0351000,0.0411000,0.0506000,0.0574000
1994-01-28,0.0322000,0.0351000,0.0410000,0.0505000,0.0574000
1994-02-04,0.0334000,0.0366000,0.0424000,0.0514000,0.0580000
1994-02-11,0.0350000,0.0385000,0.0443000,0.0536000,0.0594000
1994-02-18,0.0354000,0.0388000,0.0448000,0.0540000,0.0595000
1994-02-25,0.0370000,0.0401000,0.0467000,0.0560000,0.0615000
1994-03-04,0.0381000,0.0416000,0.0480000,0.0574000,0.0629000
1994-03-11,0.0390000,0.0428000,0.0493000,0.0585000,0.0640000
1994-03-18,0.0395000,0.0431000,0.0498000,0.0591000,0.0645000
1994-03-25,0.0394000,0.0436000,0.0506000,0.0600000,0.0652000
1994-04-01,0.0395000,0.0446000,0.0518000,0.0619000,0.0672000
1994-04-08,0.0412000,0.0471000,0.0544000,0.0647000,0.0697000
1994-04-15,0.0413000,0.0470000,0.0545000,0.0647000,0.0693000
1994-04-22,0.0435000,0.0490000,0.0566000,0.0660000,0.0703000
1994-04-29,0.0443000,0.0499000,0.0567000,0.0656000,0.0696000
1994-05-06,0.0465000,0.0523000,0.0591000,0.0676000,0.0716000
1994-05-13,0.0494000,0.0549000,0.0615000,0.0698000,0.0737000
1994-05-20,0.0475000,0.0523000,0.0585000,0.0665000,0.0706000
1994-05-27,0.0479000,0.0529000,0.0594000,0.0673000,0.0714000
1994-06-03,0.0480000,0.0531000,0.0594000,0.0670000,0.0709000
1994-06-10,0.0468000,0.0516000,0.0580000,0.0654000,0.0697000
1994-06-17,0.0466000,0.0518000,0.0586000,0.0665000,0.0708000
1994-06-24,0.0475000,0.0530000,0.0599000,0.0676000,0.0717000
1994-07-01,0.0478000,0.0547000,0.0614000,0.0689000,0.0727000
1994-07-08,0.0495000,0.0549000,0.0615000,0.0695000,0.0734000
1994-07-15,0.0500000,0.0549000,0.0617000,0.0697000,0.0736000
1994-07-22,0.0489000,0.0541000,0.0605000,0.0683000,0.0723000
1994-07-29,0.0500000,0.0551000,0.0614000,0.0689000,0.0726000
1994-08-05,0.0495000,0.0541000,0.0603000,0.0677000,0.0715000
1994-08-12,0.0512000,0.0560000,0.0623000,0.0696000,0.0731000
1994-08-19,0.0515000,0.0563000,0.0621000,0.0690000,0.0724000
1994-08-26,0.0511000,0.0561000,0.0623000,0.0692000,0.0727000
1994-09-02,0.0505000,0.0556000,0.0617000,0.0683000,0.0721000
1994-09-09,0.0508000,0.0562000,0.0625000,0.0695000,0.0733000
1994-09-16,0.0518000,0.0572000,0.0635000,0.0705000,0.0744000
1994-09-23,0.0535000,0.0585000,0.0647000,0.0717000,0.0754000
1994-09-30,0.0542000,0.0592000,0.0656000,0.0725000,0.0760000
1994-10-07,0.0560000,0.0607000,0.0669000,0.0738000,0.0772000
1994-10-14,0.0553000,0.0604000,0.0663000,0.0730000,0.0765000
1994-10-21,0.0561000,0.0610000,0.0669000,0.0737000,0.0771000
1994-10-28,0.0571000,0.0622000,0.0686000,0.0753000,0.0786000
1994-11-04,0.0577000,0.0628000,0.0695000,0.0761000,0.0794000
1994-11-11,0.0589000,0.0642000,0.0704000,0.0769000,0.0800000
1994-11-18,0.0603000,0.0658000,0.0715000,0.0773000,0.0797000
1994-11-25,0.0604000,0.0663000,0.0724000,0.0774000,0.0791000
1994-12-02,0.0623000,0.0689000,0.0741000,0.0779000,0.0789000
1994-12-09,0.0650000,0.0710000,0.0751000,0.0774000,0.0779000
1994-12-16,0.0657000,0.0720000,0.0761000,0.0778000,0.0782000
1994-12-23,0.0649000,0.0712000,0.0763000,0.0779000,0.0782000
1994-12-30,0.0653000,0.0721000,0.0769000,0.0781000,0.0781000
1995-01-06,0.0661000,0.0724000,0.0766000,0.0786000,0.0786000
1995-01-13,0.0653000,0.0712000,0.0757000,0.0780000,0.0780000
1995-01-20,0.0647000,0.0702000,0.0748000,0.0773000,0.0774000
1995-01-27,0.0647000,0.0695000,0.0745000,0.0774000,0.0778000
1995-02-03,0.0642000,0.0688000,0.0727000,0.0754000,0.0762000
1995-02-10,0.0636000,0.0679000,0.0722000,0.0747000,0.0756000
1995-02-17,0.0632000,0.0670000,0.0715000,0.0740000,0.0748000
1995-02-24,0.0621000,0.0654000,0.0696000,0.0723000,0.0736000
1995-03-03,0.0620000,0.0647000,0.0683000,0.0710000,0.0727000
1995-03-10,0.0625000,0.0654000,0.0691000,0.0718000,0.0735000
1995-03-17,0.0618000,0.0639000,0.0671000,0.0695000,0.0711000
1995-03-24,0.0615000,0.0637000,0.0671000,0.0701000,0.0716000
1995-03-31,0.0608000,0.0638000,0.0673000,0.0701000,0.0715000
1995-04-07,0.0613000,0.0638000,0.0669000,0.0696000,0.0712000
1995-04-14,0.0605000,0.0628000,0.0661000,0.0689000,0.0708000
1995-04-21,0.0598000,0.0617000,0.0646000,0.0678000,0.0703000
1995-04-28,0.0603000,0.0624000,0.0652000,0.0681000,0.0703000
1995-05-05,0.0598000,0.0616000,0.0643000,0.0670000,0.0693000
1995-05-12,0.0592000,0.0600000,0.0615000,0.0641000,0.0666000
1995-05-19,0.0593000,0.0598000,0.0615000,0.0640000,0.0659000
1995-05-26,0.0592000,0.0592000,0.0606000,0.0628000,0.0649000
1995-06-02,0.0574000,0.0571000,0.0576000,0.0598000,0.0623000
1995-06-09,0.0573000,0.0569000,0.0574000,0.0596000,0.0620000
1995-06-16,0.0570000,0.0566000,0.0575000,0.0596000,0.0621000
1995-06-23,0.0564000,0.0559000,0.0566000,0.0586000,0.0610000
1995-06-30,0.0560000,0.0565000,0.0575000,0.0595000,0.0617000
1995-07-07,0.0560000,0.0553000,0.0567000,0.0585000,0.0612000
1995-07-14,0.0556000,0.0547000,0.0561000,0.0581000,0.0609000
1995-07-21,0.0566000,0.0564000,0.0586000,0.0611000,0.0637000
1995-07-28,0.0565000,0.0572000,0.0594000,0.0621000,0.0646000
1995-08-04,0.0565000,0.0568000,0.0591000,0.0619000,0.0648000
1995-08-11,0.0565000,0.0571000,0.0595000,0.0624000,0.0650000
1995-08-18,0.0571000,0.0586000,0.0610000,0.0636000,0.0657000
1995-08-25,0.0566000,0.0581000,0.0604000,0.0628000,0.0652000
1995-09-01,0.0555000,0.0566000,0.0586000,0.0608000,0.0631000
1995-09-08,0.0556000,0.0563000,0.0580000,0.0599000,0.0620000
1995-09-15,0.0553000,0.0559000,0.0576000,0.0596000,0.0615000
1995-09-22,0.0548000,0.0557000,0.0579000,0.0598000,0.0617000
1995-09-29,0.0558000,0.0569000,0.0589000,0.0608000,0.0626000
1995-10-06,0.0560000,0.0561000,0.0576000,0.0592000,0.0610000
1995-10-13,0.0557000,0.0560000,0.0572000,0.0588000,0.0605000
1995-10-20,0.0556000,0.0559000,0.0568000,0.0583000,0.0599000
1995-10-27,0.0554000,0.0558000,0.0567000,0.0584000,0.0604000
1995-11-03,0.0551000,0.0548000,0.0554000,0.0575000,0.0598000
1995-11-10,0.0553000,0.0545000,0.0551000,0.0573000,0.0597000
1995-11-17,0.0552000,0.0543000,0.0548000,0.0571000,0.0596000
1995-11-24,0.0549000,0.0544000,0.0549000,0.0570000,0.0592000
1995-12-01,0.0548000,0.0539000,0.0540000,0.0559000,0.0582000
1995-12-08,0.0543000,0.0535000,0.0533000,0.0549000,0.0568000
1995-12-15,0.0541000,0.0535000,0.0538000,0.0555000,0.0573000
1995-12-22,0.0531000,0.0530000,0.0535000,0.0556000,0.0578000
1995-12-29,0.0519000,0.0521000,0.0522000,0.0544000,0.0564000
1996-01-05,0.0523000,0.0518000,0.0518000,0.0539000,0.0563000
1996-01-12,0.0520000,0.0517000,0.0520000,0.0544000,0.0574000
1996-01-19,0.0505000,0.0503000,0.0504000,0.0530000,0.0558000
1996-01-26,0.0511000,0.0505000,0.0509000,0.0535000,0.0565000
1996-02-02,0.0501000,0.0493000,0.0498000,0.0528000,0.0564000
1996-02-09,0.0495000,0.0485000,0.0491000,0.0527000,0.0567000
1996-02-16,0.0490000,0.0481000,0.0484000,0.0520000,0.0565000
1996-02-23,0.0502000,0.0504000,0.0515000,0.0552000,0.0597000
1996-03-01,0.0501000,0.0514000,0.0532000,0.0565000,0.0606000
1996-03-08,0.0506000,0.0515000,0.0540000,0.0571000,0.0608000
1996-03-15,0.0519000,0.0541000,0.0576000,0.0606000,0.0637000
1996-03-22,0.0524000,0.0544000,0.0579000,0.0608000,0.0636000
1996-03-29,0.0519000,0.0542000,0.0578000,0.0608000,0.0632000
1996-04-05,0.0527000,0.0548000,0.0584000,0.0614000,0.0635000
1996-04-12,0.0532000,0.0562000,0.0607000,0.0642000,0.0660000
1996-04-19,0.0523000,0.0551000,0.0595000,0.0632000,0.0652000
1996-04-26,0.0523000,0.0552000,0.0594000,0.0631000,0.0653000
1996-05-03,0.0531000,0.0563000,0.0608000,0.0646000,0.0674000
1996-05-10,0.0533000,0.0567000,0.0614000,0.0655000,0.0682000
1996-05-17,0.0532000,0.0559000,0.0604000,0.0642000,0.0668000
1996-05-24,0.0533000,0.0559000,0.0603000,0.0641000,0.0665000
1996-05-31,0.0535000,0.0570000,0.0617000,0.0655000,0.0677000
1996-06-07,0.0543000,0.0578000,0.0626000,0.0663000,0.0685000
1996-06-14,0.0552000,0.0586000,0.0636000,0.0677000,0.0699000
1996-06-21,0.0547000,0.0582000,0.0632000,0.0673000,0.0695000
1996-06-28,0.0542000,0.0579000,0.0625000,0.0663000,0.0686000
1996-07-05,0.0549000,0.0582000,0.0625000,0.0660000,0.0685000
1996-07-12,0.0558000,0.0590000,0.0634000,0.0672000,0.0695000
1996-07-19,0.0550000,0.0580000,0.0622000,0.0659000,0.0681000
1996-07-26,0.0553000,0.0585000,0.0625000,0.0662000,0.0685000
1996-08-02,0.0545000,0.0580000,0.0617000,0.0652000,0.0676000
1996-08-09,0.0532000,0.0560000,0.0595000,0.0628000,0.0654000
1996-08-16,0.0532000,0.0562000,0.0596000,0.0631000,0.0656000
1996-08-23,0.0532000,0.0564000,0.0600000,0.0638000,0.0663000
1996-08-30,0.0540000,0.0581000,0.0622000,0.0660000,0.0684000
1996-09-06,0.0558000,0.0595000,0.0636000,0.0673000,0.0695000
1996-09-13,0.0549000,0.0588000,0.0627000,0.0664000,0.0688000
1996-09-20,0.0546000,0.0582000,0.0623000,0.0659000,0.0682000
1996-09-27,0.0533000,0.0572000,0.0612000,0.0648000,0.0673000
1996-10-04,0.0531000,0.0561000,0.0599000,0.0635000,0.0661000
1996-10-11,0.0531000,0.0557000,0.0594000,0.0630000,0.0655000
1996-10-18,0.0532000,0.0555000,0.0591000,0.0628000,0.0654000
1996-10-25,0.0534000,0.0556000,0.0593000,0.0629000,0.0655000
1996-11-01,0.0531000,0.0548000,0.0581000,0.0615000,0.0642000
1996-11-08,0.0528000,0.0544000,0.0576000,0.0605000,0.0630000
1996-11-15,0.0528000,0.0541000,0.0570000,0.0597000,0.0618000
1996-11-22,0.0526000,0.0542000,0.0568000,0.0594000,0.0616000
1996-11-29,0.0527000,0.0541000,0.0565000,0.0590000,0.0612000
1996-12-06,0.0522000,0.0542000,0.0566000,0.0592000,0.0615000
1996-12-13,0.0520000,0.0546000,0.0577000,0.0606000,0.0631000
1996-12-20,0.0526000,0.0551000,0.0585000,0.0615000,0.0640000
1996-12-27,0.0528000,0.0550000,0.0584000,0.0612000,0.0634000
1997-01-03,0.0533000,0.0555000,0.0590000,0.0622000,0.0645000
1997-01-10,0.0530000,0.0561000,0.0599000,0.0633000,0.0657000
1997-01-17,0.0528000,0.0561000,0.0601000,0.0633000,0.0656000
1997-01-24,0.0533000,0.0561000,0.0603000,0.0634000,0.0658000
1997-01-31,0.0530000,0.0562000,0.0603000,0.0636000,0.0662000
1997-02-07,0.0528000,0.0553000,0.0589000,0.0620000,0.0646000
1997-02-14,0.0524000,0.0549000,0.0585000,0.0614000,0.0637000
1997-02-21,0.0524000,0.0547000,0.0583000,0.0613000,0.0633000
1997-02-28,0.0530000,0.0560000,0.0601000,0.0631000,0.0650000
1997-03-07,0.0541000,0.0570000,0.0612000,0.0642000,0.0659000
1997-03-14,0.0541000,0.0572000,0.0614000,0.0646000,0.0663000
