Price,Yield,MacDur
94.9124957,0.062132237,4.26402028
94.91518863,0.062125608,4.26404296
94.87455456,0.062225653,4.263700664
95.64586259,0.060335228,4.27016955
95.80922872,0.059937143,4.271532016
96.05157538,0.059348078,4.273548282
96.09058244,0.059253429,4.273872267
95.75576693,0.060067328,4.271086441
95.71386508,0.060169424,4.270737012
96.70609934,0.057765892,4.278964784
96.57082079,0.058091861,4.277848736
96.57034651,0.058093005,4.27784482
96.65020017,0.057900522,4.278503833
96.52347469,0.058206075,4.277457708
96.51552587,0.058225257,4.277392038
96.48073102,0.058309243,4.277104502
96.84971893,0.057420413,4.280147691
96.92291902,0.057244562,4.280749824
96.97077681,0.057129677,4.281143214
98.36673564,0.053807788,4.292521223
98.62760482,0.05319319,4.294627007
98.08541119,0.05447274,4.290243155
97.95367629,0.05478489,4.289173842
98.1255916,0.05437763,4.290568979
97.99610318,0.054684304,4.289518407
98.07761159,0.054491207,4.29017989
97.43849602,0.056010408,4.284976196
97.06627462,0.056900629,4.281927539
97.5629736,0.055713598,4.285992751
97.68671696,0.055418983,4.28700184
97.35500112,0.056209748,4.284293497
97.51895425,0.055818509,4.285633433
97.77827433,0.055201281,4.287747522
97.47509911,0.055923083,4.285275272
97.22837519,0.056512447,4.283256855
96.93600203,0.057213149,4.280857388
97.30779253,0.056322546,4.283907197
97.14099103,0.056721611,4.282540571
97.304074,0.056331433,4.28387676
97.55239634,0.055738802,4.285906429
97.555364,0.05573173,4.285930649
97.72075796,0.055338013,4.287279178
97.80386676,0.055140472,4.287955815
97.84348707,0.055046368,4.288278155
98.01222091,0.054646105,4.289649261
98.22516863,0.054142121,4.291375795
97.97747332,0.054728465,4.289367128
97.9750162,0.054734291,4.289347173
97.81314032,0.055118442,4.288031276
98.1531124,0.054312512,4.290792058
98.45144721,0.053608,4.29320573
98.61615771,0.053220119,4.294534737
99.68817339,0.050714159,4.303123062
100.3526368,0.049176821,4.308393559
101.2260102,0.047174316,4.315260869
101.6524532,0.046203945,4.31858947
102.2871803,0.044768482,4.323514468
103.3659761,0.042352675,4.331805752
103.6810824,0.041652645,4.334208979
103.5267415,0.04199521,4.333032905
103.7420519,0.041517487,4.334673017
103.5154551,0.042020284,4.332946825
102.4507855,0.044400184,4.324778276
102.1680065,0.045037196,4.32259243
101.8089788,0.045848975,4.319807239
101.6758681,0.046150804,4.318771773
102.6984728,0.043843924,4.326687229
102.6923023,0.043857762,4.326639735
102.8248205,0.043560779,4.327658985
101.7926112,0.045886064,4.319679998
101.8084019,0.045850282,4.319802754
101.6367514,0.046239589,4.318467192
101.7295809,0.046028954,4.31918979
101.7678001,0.045942298,4.319487076
101.9438901,0.045543539,4.320855137
101.0719369,0.047526097,4.314054316
100.7199507,0.048332133,4.311290012
100.1960036,0.049538131,4.307154746
99.55038648,0.051034465,4.302025121
98.7874655,0.052817513,4.295914289
99.47070922,0.051219925,4.301389429
99.80974407,0.050431984,4.304090348
99.56139018,0.051008866,4.302112867
99.52909277,0.051084264,4.299145829
100.0396119,0.049899221,4.303206604
99.82349616,0.050400006,4.301490469
99.6086692,0.050899076,4.299780359
99.39640606,0.051393439,4.298086517
98.68293145,0.053064314,4.292362617
98.38728986,0.05376086,4.289976941
97.78872222,0.055178717,4.285121615
97.8643998,0.05499889,4.285737353
96.86083913,0.05739704,4.27752744
96.60710383,0.058008031,4.275436264
96.65439593,0.057894009,4.275826502
96.31606021,0.058711202,4.273029855
96.80582296,0.057529357,4.277074553
96.848572,0.057426535,4.277426484
97.42689048,0.056040789,4.282170081
97.4350964,0.056021196,4.282237157
96.85443297,0.057412442,4.27747472
96.40658007,0.058492234,4.273779183
95.94304371,0.059616105,4.269933474
96.5897352,0.058049924,4.27529289
96.99925005,0.057064545,4.278665521
96.38020544,0.058556009,4.273560935
96.54680783,0.058153502,4.274938407
96.63113458,0.057950084,4.275634585
96.7551666,0.057651268,4.276657296
96.59384763,0.058040004,4.27532684
96.01436986,0.059442753,4.270526611
95.68410344,0.060246721,4.267775912
95.43324605,0.060859581,4.26567931
95.43082336,0.060865509,4.265659031
96.00749038,0.059459467,4.270469425
96.27799992,0.058803343,4.272714549
95.98185345,0.059521763,4.270256272
95.64688499,0.060337528,4.267465247
95.24055706,0.061331628,4.264064572
95.64458649,0.060343138,4.267446057
95.18238281,0.061474365,4.263576335
94.53124779,0.063079074,4.25808812
94.42081294,0.063352536,4.257153001
93.89674039,0.064655443,4.252698191
93.49615682,0.065657163,4.249273804
93.14453228,0.066540652,4.246254036
93.21823647,0.066355137,4.246888094
93.07341558,0.06671982,4.245641691
92.68482295,0.067701693,4.242286231
92.76452841,0.067499901,4.242975795
93.35137248,0.06602047,4.248031971
93.39706234,0.065905748,4.248424097
93.32099983,0.066096768,4.24777118
93.69945299,0.065148156,4.25101378
93.91654343,0.064606054,4.252867042
93.98349714,0.064432355,4.256151976
94.87109055,0.062234184,4.263671476
94.95617415,0.062024749,4.264388046
94.73039748,0.06258099,4.262484948
93.99770162,0.064396983,4.256272953
93.03775639,0.066801749,4.248049683
92.7088776,0.067632395,4.245209953
92.70160523,0.067650802,4.245147028
93.06971903,0.066721207,4.248325052
93.70091161,0.065137356,4.253740863
94.25976047,0.063745549,4.258501119
94.58719468,0.062934609,4.261275177
94.50422587,0.063139779,4.260573299
94.66640958,0.062738921,4.26194464
95.15839347,0.061527874,4.266088179
94.95818922,0.062019792,4.264405008
94.71336377,0.062623019,4.262341157
95.04254037,0.061812385,4.265114666
95.32812196,0.061111796,4.267511957
95.52765541,0.060623773,4.269182045
95.23535453,0.061339101,4.266734132
