Price,Yield,MacDur
110.627595,0.065193,6.859285
110.495455,0.065366,6.856897
108.569346,0.067910,6.821645
108.013694,0.068654,6.811318
107.223398,0.069722,6.796507
107.216381,0.069732,6.796375
106.792561,0.070308,6.788370
105.730607,0.071767,6.768124
106.104219,0.071251,6.775278
105.481617,0.072111,6.763337
104.787971,0.073077,6.749922
104.024706,0.074149,6.735021
104.541812,0.073422,6.745132
105.179830,0.072530,6.757515
105.998296,0.071397,6.773253
106.186034,0.071139,6.776840
104.706866,0.073192,6.751004
104.662110,0.073254,6.750133
105.320499,0.072336,6.762889
106.432090,0.070803,6.784184
106.759739,0.070355,6.790404
105.986280,0.071416,6.775680
106.392020,0.070858,6.783422
106.666757,0.070482,6.788641
107.305929,0.069612,6.800715
107.596064,0.069220,6.806163
108.650408,0.067804,6.825798
110.153924,0.065816,6.853356
110.180643,0.065781,6.853841
110.918479,0.064818,6.867176
111.857797,0.063604,6.883980
112.001319,0.063420,6.886531
113.051867,0.062080,6.905069
113.269751,0.061804,6.908884
111.895629,0.063555,6.884653
113.088880,0.062033,6.905717
114.772793,0.059918,6.934938
114.193063,0.060642,6.924944
113.563128,0.061433,6.914006
114.821932,0.059857,6.935782
114.234094,0.060590,6.925654
113.007272,0.062136,6.904286
111.052240,0.064644,6.869581
111.000832,0.064711,6.868657
110.111441,0.065871,6.852584
110.151008,0.065819,6.853303
110.274442,0.065658,6.855543
110.049192,0.065953,6.851453
109.619258,0.066519,6.843614
110.702617,0.065099,6.863287
110.481883,0.065387,6.859300
111.270986,0.064361,6.873505
111.165446,0.064497,6.871613
111.472817,0.064100,6.877116
111.514774,0.064046,6.877866
112.185201,0.063184,6.889793
113.235234,0.061847,6.908280
113.763075,0.061181,6.917487
113.865225,0.061053,6.919262
115.028524,0.059601,6.939325
116.702093,0.057544,6.967713
117.674691,0.056366,6.983960
117.017520,0.057160,6.973002
116.593074,0.057677,6.965881
116.982478,0.057203,6.972416
116.328142,0.058000,6.961418
116.455328,0.057845,6.963562
117.713540,0.056319,6.984605
117.950173,0.056034,6.988529
116.905833,0.057296,6.971132
117.627409,0.056423,6.983174
117.269033,0.056856,6.977206
115.917646,0.058503,6.954476
115.624658,0.058864,6.949501
116.164170,0.058201,6.958649
116.162143,0.058203,6.958615
117.043991,0.057128,6.973445
117.496155,0.056581,6.980991
118.395514,0.055501,6.995884
118.411932,0.055481,6.996154
118.782895,0.055038,7.002251
117.932528,0.056055,6.988236
117.505416,0.056570,6.981145
117.744280,0.056282,6.985115
118.335186,0.055573,6.994890
119.302895,0.054421,7.010755
120.547618,0.052957,7.030908
121.396748,0.051969,7.044496
122.445106,0.050761,7.061095
121.828998,0.051469,7.051363
121.109550,0.052302,7.039914
122.002121,0.051270,7.054104
122.040643,0.051225,7.054713
122.762753,0.050398,7.066086
122.160055,0.051088,7.056600
121.050260,0.052371,7.038967
119.210756,0.054530,7.009252
119.071856,0.054695,7.006983
118.869643,0.054935,7.003674
117.929645,0.056059,6.988189
118.110533,0.055842,6.991181
118.768773,0.055055,7.002020
117.920953,0.056069,6.988045
118.153241,0.055791,6.991887
118.307325,0.055606,6.994430
117.676208,0.056364,6.983985
119.033439,0.054740,7.006355
118.658584,0.055186,7.000211
118.674991,0.055167,7.000481
118.097507,0.055857,6.990966
116.812365,0.057410,6.969565
116.675552,0.057576,6.967268
115.053923,0.059569,6.939760
113.933355,0.060967,6.920444
113.052584,0.062079,6.905081
112.647472,0.062593,6.897960
112.073537,0.063327,6.887813
110.575320,0.065265,6.860989
108.639907,0.067818,6.825603
108.872582,0.067508,6.829902
108.040592,0.068618,6.811820
108.487617,0.068019,6.820131
106.984003,0.070047,6.791991
105.424671,0.072190,6.762240
107.711671,0.069061,6.805675
107.117677,0.069866,6.794514
107.441128,0.069427,6.800602
108.391431,0.068148,6.818346
107.596664,0.069217,6.803521
106.892245,0.070172,6.790257
106.104317,0.071251,6.775280
105.628859,0.071907,6.766170
105.484713,0.072107,6.763397
106.435443,0.070797,6.781592
106.154680,0.071182,6.776242
106.971317,0.070065,6.791752
105.749876,0.071740,6.768494
106.222891,0.071088,6.777543
106.023450,0.071363,6.773734
106.496186,0.070713,6.782747
105.640458,0.071891,6.766393
104.862213,0.072973,6.751363
104.114241,0.074023,6.736776
103.654596,0.074673,6.727742
102.792019,0.075902,6.710642
103.289112,0.075192,6.720520
102.855792,0.075811,6.711913
101.796380,0.077338,6.690662
101.243375,0.078144,6.679451
100.794201,0.078802,6.670283
100.860153,0.078705,6.671633
101.136096,0.078301,6.677266
101.111895,0.078336,6.676773
101.654543,0.077544,6.687794
101.407662,0.077904,6.682790
101.396504,0.077920,6.682563
101.402384,0.077912,6.682683
101.084558,0.078376,6.676216
101.512649,0.077751,6.684920
101.952436,0.077112,6.693811
101.738485,0.077422,6.689492
102.899851,0.075748,6.712790
103.333022,0.075129,6.721389
103.886430,0.074344,6.732305
104.828883,0.073020,6.750716
105.536714,0.072035,6.764398
104.958485,0.072839,6.753231
106.675189,0.070469,6.786146
106.318771,0.070957,6.779371
106.370342,0.070886,6.780353
106.614090,0.070552,6.784987
106.962187,0.070077,6.791579
107.441043,0.069427,6.800601
107.380166,0.069509,6.799457
108.132630,0.068495,6.813535
110.198076,0.065755,6.851508
110.636738,0.065182,6.859450
111.429165,0.064153,6.873689
113.538551,0.061460,6.910934
113.761603,0.061179,6.914818
113.697165,0.061260,6.913697
114.558530,0.060181,6.928610
113.965963,0.060923,6.918367
114.443935,0.060324,6.926635
114.711298,0.059991,6.931239
112.471339,0.062815,6.892208
111.758361,0.063729,6.879564
111.672038,0.063840,6.878025
111.472486,0.064097,6.874463
110.835865,0.064922,6.863041
111.263391,0.064367,6.870721
112.884036,0.062289,6.899478
113.710757,0.061243,6.913933
114.082655,0.060776,6.920390
113.922426,0.060977,6.917612
113.185529,0.061907,6.904766
114.448785,0.060318,6.926719
114.834482,0.059838,6.933356
115.298666,0.059262,6.941304
114.967816,0.059672,6.935644
115.520213,0.058988,6.945083
115.622140,0.058863,6.946818
115.724101,0.058737,6.948551
115.993361,0.058406,6.953119
116.822028,0.057393,6.967088
117.905323,0.056083,6.985149
117.478927,0.056597,6.978067
117.150579,0.056994,6.972590
118.289204,0.055623,6.991495
118.435362,0.055448,6.993904
117.631287,0.056413,6.980601
118.950052,0.054834,7.002355
118.395022,0.055496,6.993240
118.600625,0.055251,6.996623
118.443881,0.055438,6.994044
118.696365,0.055136,6.998196
116.049077,0.058338,6.954063
115.237337,0.059338,6.940257
115.003917,0.059627,6.936262
112.590808,0.062662,6.894316
112.615465,0.062631,6.894751
112.871435,0.062305,6.899256
112.584278,0.062671,6.894201
110.613924,0.065211,6.859038
111.273766,0.064354,6.870907
111.227229,0.064417,6.872721
109.714787,0.066393,6.845360
109.105136,0.067199,6.834186
110.140525,0.065833,6.853113
110.337462,0.065575,6.856686
109.391447,0.066820,6.839444
108.781646,0.067629,6.828224
107.749398,0.069013,6.809035
108.048472,0.068610,6.814620
108.725215,0.067704,6.827181
108.816817,0.067582,6.828873
108.046173,0.068613,6.814577
109.078388,0.067234,6.833694
108.790558,0.067617,6.828388
109.478754,0.066704,6.841044
111.191700,0.064463,6.872084
111.028318,0.064675,6.869151
110.502213,0.065360,6.859668
108.888999,0.067486,6.830205
108.024421,0.068642,6.814171
108.580819,0.067897,6.824510
109.014759,0.067319,6.832523
109.731193,0.066371,6.845659
110.665412,0.065147,6.862616
111.111912,0.064567,6.870652
111.208816,0.064441,6.872391
111.127494,0.064547,6.870932
112.145925,0.063234,6.889096
113.037568,0.062098,6.904818
113.916707,0.060988,6.920156
114.087604,0.060774,6.923119
114.403132,0.060379,6.928573
114.183741,0.060653,6.924783
112.959317,0.062197,6.903445
112.255231,0.063094,6.891033
112.669661,0.062565,6.898351
111.838929,0.063628,6.883644
110.933693,0.064798,6.867450
110.988290,0.064727,6.868432
110.846104,0.064912,6.865873
110.578206,0.065261,6.861041
111.806989,0.063669,6.883076
112.455861,0.062838,6.894580
112.726240,0.062493,6.899348
111.380863,0.064219,6.875472
110.650781,0.065166,6.862352
110.351287,0.065557,6.856936
109.558281,0.066599,6.842499
109.056481,0.067264,6.833291
108.270263,0.068312,6.818748
108.105541,0.068533,6.815683
108.279531,0.068300,6.818920
108.262701,0.068323,6.818608
109.294668,0.066948,6.837669
109.727365,0.066376,6.845589
109.900060,0.066149,6.848739
109.552300,0.066607,6.842390
109.398221,0.066811,6.839568
110.429436,0.065455,6.858351
111.102498,0.064579,6.870483
112.013189,0.063404,6.886742
111.652271,0.063868,6.880320
111.873111,0.063584,6.884253
113.108067,0.062008,6.906054
113.311244,0.061751,6.909610
113.693282,0.061269,6.916273
114.281608,0.060531,6.926475
113.094496,0.062025,6.905816
112.624467,0.062623,6.897555
113.084145,0.062039,6.905634
112.366624,0.062952,6.893003
112.495868,0.062787,6.895287
112.480205,0.062807,6.895010
114.035409,0.060839,6.922214
114.481172,0.060282,6.929919
114.697461,0.060012,6.933643
114.838509,0.059837,6.936067
114.253338,0.060566,6.925986
114.364226,0.060428,6.927902
115.977348,0.058430,6.955488
115.781678,0.058670,6.952169
116.042202,0.058350,6.956586
116.331452,0.057996,6.961474
116.148591,0.058220,6.958386
116.135873,0.058235,6.958171
116.065003,0.058322,6.956972
116.859737,0.057352,6.970359
117.074472,0.057091,6.973955
117.034105,0.057140,6.973280
119.328913,0.054390,7.011179
119.709589,0.053940,7.017371
118.561495,0.055302,6.998616
118.235575,0.055692,6.993247
118.574443,0.055287,6.998829
118.656086,0.055189,7.000170
119.158113,0.054592,7.008393
118.024254,0.055945,6.989755
117.085582,0.057078,6.974141
118.137687,0.055809,6.991630
118.519221,0.055353,6.997920
117.992428,0.055984,6.989228
118.185426,0.055752,6.992419
118.698650,0.055139,7.000869
118.166206,0.055775,6.992101
117.674473,0.056361,6.981319
117.029083,0.057142,6.970558
117.633131,0.056411,6.980632
117.436008,0.056649,6.977352
117.894736,0.056096,6.984973
118.457378,0.055422,6.994267
118.462126,0.055416,6.994345
118.928747,0.054860,7.002006
119.231592,0.054500,7.006957
119.312032,0.054405,7.008269
119.513767,0.054166,7.011555
119.803249,0.053825,7.016256
119.168440,0.054575,7.005926
119.368897,0.054338,7.009196
119.042267,0.054725,7.003864
119.653689,0.054001,7.013829
119.976585,0.053621,7.019064
120.102449,0.053473,7.021099
121.836577,0.051455,7.048852
123.170798,0.049927,7.069843
124.583330,0.048331,7.091734
125.238859,0.047599,7.101779
126.675140,0.046010,7.123542
128.667522,0.043844,7.153184
129.222008,0.043249,7.161323
127.914894,0.044658,7.142060
127.910992,0.044662,7.142003
127.524655,0.045082,7.136258
125.601587,0.047196,7.107307
125.545724,0.047258,7.106457
125.183197,0.047661,7.100929
125.276323,0.047557,7.102351
127.068785,0.045579,7.129449
127.356039,0.045265,7.133743
127.479880,0.045130,7.135590
125.886481,0.046880,7.111634
126.279134,0.046446,7.117575
125.778069,0.047000,7.109989
125.892801,0.046873,7.111730
126.267757,0.046459,7.117404
126.556290,0.046141,7.121754
124.984107,0.047883,7.097884
124.050686,0.048930,7.083519
123.273179,0.049810,7.071441
121.965398,0.051306,7.050892
120.290241,0.053253,7.024131
121.732013,0.051575,7.047194
122.348011,0.050867,7.056935
121.842767,0.051448,7.048950
121.563626,0.051770,7.044519
122.665392,0.050503,7.061928
122.370015,0.050841,7.057282
121.866196,0.051421,7.049321
121.368341,0.051996,7.041411
119.798112,0.053831,7.016173
119.141603,0.054607,7.005488
118.361889,0.055536,6.992694
118.717722,0.055111,6.998546
116.729886,0.057506,6.965542
116.035599,0.058354,6.953834
115.930220,0.058483,6.952049
115.336189,0.059216,6.941945
116.232185,0.058113,6.957159
116.250049,0.058091,6.957461
117.455406,0.056626,6.977675
117.468536,0.056610,6.977894
116.324981,0.058000,6.958725
115.575245,0.058920,6.946020
114.545435,0.060197,6.928385
115.877168,0.058549,6.951150
116.683048,0.057563,6.964755
115.403179,0.059133,6.943088
115.663376,0.058812,6.947519
115.827773,0.058609,6.950312
116.136155,0.058231,6.955536
115.818521,0.058621,6.950155
114.945648,0.059699,6.935263
114.238392,0.060581,6.923085
113.689346,0.061270,6.913561
113.812639,0.061115,6.915705
115.063844,0.059553,6.937289
115.405026,0.059130,6.943119
114.893622,0.059764,6.934371
114.242839,0.060575,6.923162
113.452647,0.061569,6.909435
114.047356,0.060820,6.919778
113.156055,0.061944,6.904250
111.963813,0.063464,6.883218
111.810185,0.063662,6.880486
110.683293,0.065121,6.860290
109.920124,0.066120,6.846454
109.130628,0.067163,6.832004
109.693467,0.066418,6.842320
110.213827,0.065734,6.851794
109.829654,0.066239,6.844806
110.287891,0.065637,6.853138
111.552471,0.063994,6.875892
111.515008,0.064042,6.875223
111.490068,0.064074,6.874777
112.298144,0.063036,6.889146
113.239071,0.061839,6.905703
113.312418,0.061746,6.906986
115.006441,0.059624,6.936306
115.239481,0.059335,6.940293
114.395091,0.060389,6.928435
113.207766,0.061882,6.907800
111.264422,0.064369,6.873387
110.505406,0.065356,6.859726
110.555258,0.065291,6.860627
111.143332,0.064526,6.871216
112.377639,0.062938,6.893198
113.412360,0.061623,6.911376
113.991691,0.060894,6.921456
113.764856,0.061179,6.917518
113.891737,0.061020,6.919722
114.536682,0.060212,6.930876
114.141717,0.060706,6.924055
113.789551,0.061148,6.917947
114.306416,0.060500,6.926904
114.803881,0.059880,6.935472
115.721849,0.058744,6.951153
115.930277,0.058488,6.954690
116.364265,0.057956,6.962028
116.331286,0.057996,6.961471
116.651322,0.057606,6.966860
116.329085,0.057999,6.961434
115.681563,0.058794,6.950469
116.150907,0.058217,6.958425
115.902308,0.058522,6.954216
116.738989,0.057499,6.968333
117.403213,0.056693,6.979443
117.482946,0.056597,6.980771
116.684495,0.057565,6.967418
116.071656,0.058314,6.957085
117.057971,0.057111,6.973679
117.677523,0.056362,6.984007
118.481891,0.055397,6.997306
119.977596,0.053625,7.021714
120.785642,0.052679,7.034730
122.521051,0.050674,7.062290
122.620012,0.050561,7.063845
123.656552,0.049381,7.080038
123.176335,0.049926,7.072559
122.313564,0.050912,7.059022
121.503467,0.051845,7.046194
122.285593,0.050944,7.058581
122.719420,0.050447,7.065406
122.760112,0.050401,7.066045
122.705298,0.050463,7.065184
124.328842,0.048623,7.090442
124.308818,0.048646,7.090134
125.162427,0.047690,7.103238
125.968433,0.046796,7.115501
124.531239,0.048396,7.093560
124.664269,0.048247,7.095605
123.548292,0.049504,7.078355
122.192954,0.051050,7.057120
122.235696,0.051001,7.057794
121.900266,0.051387,7.052492
122.040023,0.051226,7.054704
120.580780,0.052918,7.031441
120.502977,0.053009,7.030190
120.404901,0.053124,7.028612
121.713903,0.051602,7.049538
122.130045,0.051123,7.056126
122.658875,0.050516,7.064456
122.023200,0.051245,7.054438
121.027591,0.052397,7.038604
121.869241,0.051423,7.052001
123.023866,0.050100,7.070176
123.161367,0.049943,7.072325
123.462438,0.049601,7.077019
123.826671,0.049189,7.082678
124.910355,0.047972,7.099381
125.323801,0.047511,7.105702
125.859551,0.046916,7.113851
125.264653,0.047576,7.104799
127.757322,0.044835,7.142343
127.945763,0.044631,7.145141
128.297782,0.044250,7.150352
129.397215,0.043069,7.166506
128.334617,0.044210,7.150897
128.785362,0.043725,7.157539
128.813744,0.043694,7.157956
130.946961,0.041425,7.188962
131.740930,0.040592,7.200328
128.292069,0.044256,7.150268
125.841236,0.046936,7.113573
125.931001,0.046837,7.114934
125.964766,0.046800,7.115446
124.130942,0.048846,7.087388
124.045831,0.048942,7.086072
123.753959,0.049271,7.081550
123.939745,0.049061,7.084430
125.017218,0.047852,7.101017
126.095662,0.046655,7.117427
124.818454,0.048074,7.097972
124.764288,0.048135,7.097141
125.886001,0.046887,7.114252
125.682102,0.047113,7.111157
126.280901,0.046451,7.120227
125.985562,0.046777,7.115761
123.895748,0.049111,7.083749
122.031538,0.051236,7.054569
121.680852,0.051640,7.049013
121.552772,0.051788,7.046978
122.131626,0.051121,7.056151
123.058471,0.050060,7.070717
123.220282,0.049876,7.073245
123.901723,0.049098,7.081213
124.125151,0.048846,7.084670
123.804233,0.049208,7.079702
122.940211,0.050189,7.066238
123.732734,0.049289,7.078592
124.355843,0.048587,7.088231
124.753728,0.048141,7.094352
125.594815,0.047203,7.107204
126.860810,0.045807,7.126331
126.815763,0.045856,7.125655
126.944405,0.045715,7.127585
128.073288,0.044486,7.144409
128.432927,0.044097,7.149726
130.514564,0.041873,7.180114
130.215325,0.042190,7.175786
131.938548,0.040378,7.200526
133.262461,0.039005,7.219237
132.676171,0.039611,7.210982
132.948175,0.039329,7.214818
135.205987,0.037021,7.246255
134.928352,0.037302,7.242428
136.473512,0.035745,7.263593
137.607728,0.034617,7.278924
138.116173,0.034115,7.285741
138.201671,0.034031,7.286884
133.979647,0.038269,7.229269
133.069374,0.039204,7.216524
135.352748,0.036872,7.248274
135.257532,0.036968,7.246964
135.765304,0.036456,7.253933
134.301430,0.037940,7.233746
133.218210,0.039051,7.218616
133.427863,0.038835,7.221557
134.768612,0.037464,7.240221
134.766856,0.037466,7.240197
136.039012,0.036181,7.257674
135.856237,0.036365,7.255177
134.240927,0.038001,7.232905
134.277676,0.037964,7.233416
135.560519,0.036662,7.251126
135.150087,0.037077,7.245485
135.385272,0.036839,7.248721
135.766577,0.036455,7.253950
136.353128,0.035866,7.261956
137.424943,0.034798,7.276465
138.753654,0.033488,7.294240
138.744339,0.033498,7.294116
135.526405,0.036697,7.250658
135.695949,0.036526,7.252983
136.358476,0.035861,7.262029
135.648740,0.036573,7.252336
135.359485,0.036865,7.248366
135.550479,0.036673,7.250989
136.126271,0.036093,7.258865
137.635268,0.034590,7.279294
139.646727,0.032617,7.306059
141.447883,0.030880,7.329585
141.420993,0.030906,7.329237
141.787358,0.030556,7.333974
143.421780,0.029008,7.354907
142.235988,0.030129,7.339752
141.138592,0.031176,7.325574
139.590275,0.032672,7.305315
138.257628,0.033975,7.287632
136.193121,0.036026,7.259776
133.793167,0.038460,7.226668
131.699477,0.040627,7.197120
132.231874,0.040072,7.204694
130.910791,0.041455,7.185824
130.974523,0.041388,7.186740
130.644045,0.041737,7.181983
130.414613,0.041979,7.178670
132.280812,0.040021,7.205388
133.333612,0.038932,7.220236
133.916857,0.038333,7.228394
135.021786,0.037207,7.243717
133.058954,0.039215,7.216378
131.472961,0.040864,7.193885
132.282369,0.040019,7.205410
132.472498,0.039822,7.208103
131.433419,0.040906,7.193320
131.820604,0.040501,7.198847
133.553491,0.038706,7.223317
132.796569,0.039486,7.212682
131.735426,0.040590,7.197633
132.518566,0.039774,7.208755
133.343001,0.038922,7.220368
133.227444,0.039041,7.218746
132.436425,0.039859,7.207592
132.744918,0.039540,7.211953
134.960519,0.037269,7.242872
134.843691,0.037388,7.241258
133.647238,0.038609,7.224629
133.722772,0.038532,7.225684
134.521827,0.037715,7.236804
134.721061,0.037512,7.239563
135.017879,0.037211,7.243663
135.294715,0.036931,7.247476
137.755520,0.034471,7.280909
137.779792,0.034447,7.281235
137.688469,0.034537,7.280009
135.803009,0.036418,7.254449
133.230309,0.039038,7.218786
131.760326,0.040564,7.197988
131.011953,0.041356,7.189896
130.351397,0.042053,7.180375
129.126823,0.043358,7.162550
127.322563,0.045309,7.135866
127.965241,0.044610,7.145430
128.489384,0.044043,7.153181
127.884967,0.044697,7.144239
127.297012,0.045337,7.135485
127.630595,0.044973,7.140458
128.214678,0.044340,7.149124
128.795320,0.043714,7.157686
130.133610,0.042284,7.177222
130.288384,0.042120,7.179463
130.287096,0.042122,7.179445
129.337320,0.043133,7.165631
130.776463,0.041604,7.186509
132.010682,0.040310,7.204169
132.502185,0.039799,7.211139
132.274326,0.040036,7.207912
132.832489,0.039457,7.215804
132.608748,0.039689,7.212646
133.266516,0.039009,7.221910
134.117892,0.038135,7.233808
133.527181,0.038741,7.225564
132.558980,0.039740,7.211942
133.770230,0.038491,7.228962
134.181521,0.038070,7.234694
133.996821,0.038259,7.232123
133.279520,0.038995,7.222092
132.225588,0.040086,7.207221
132.596178,0.039702,7.212468
132.205116,0.040108,7.206930
130.895542,0.041479,7.188223
132.362148,0.039944,7.209157
132.592162,0.039706,7.212411
132.126928,0.040189,7.205821
131.385653,0.040964,7.195254
131.339893,0.041012,7.194599
131.535402,0.040807,7.197395
132.030143,0.040290,7.204445
132.002701,0.040318,7.204055
132.349731,0.039957,7.208981
133.063921,0.039218,7.219063
132.080862,0.040237,7.205166
130.939378,0.041433,7.188853
130.061188,0.042361,7.176171
129.268273,0.043207,7.164621
128.687714,0.043830,7.156103
127.922812,0.044656,7.144800
128.258823,0.044292,7.149777
128.976598,0.043519,7.160348
129.996280,0.042430,7.175229
131.039358,0.041327,7.190290
131.149215,0.041212,7.191866
131.341758,0.041010,7.194626
131.364601,0.040986,7.194953
132.279785,0.040030,7.207990
132.617574,0.039679,7.212771
133.768177,0.038493,7.228933
133.496718,0.038772,7.225137
132.248193,0.040063,7.207542
133.210504,0.039067,7.221123
133.452881,0.038817,7.224523
132.309691,0.039999,7.208413
131.615328,0.040723,7.198536
131.018472,0.041349,7.189990
130.687246,0.041698,7.185224
129.822955,0.042615,7.172711
129.587936,0.042865,7.169289
130.672523,0.041714,7.185012
131.045049,0.041321,7.190371
132.147814,0.040167,7.206117
131.853502,0.040474,7.201932
131.293206,0.041061,7.193930
130.886579,0.041488,7.188094
130.150386,0.042267,7.177465
129.421197,0.043043,7.166856
128.698406,0.043818,7.156260
128.597261,0.043927,7.154771
127.746404,0.044847,7.142181
127.139372,0.045509,7.133129
127.189984,0.045453,7.133886
127.878779,0.044704,7.144147
128.575724,0.043950,7.154454
128.256014,0.044295,7.149735
127.923969,0.044655,7.144817
128.197837,0.044358,7.148875
128.523987,0.044006,7.153691
129.206727,0.043272,7.163720
129.264953,0.043210,7.164572
128.880731,0.043622,7.158941
129.341805,0.043128,7.165696
128.421908,0.044116,7.152185
127.541094,0.045071,7.139126
127.367396,0.045260,7.136536
127.055812,0.045600,7.131878
127.243597,0.045395,7.134687
126.798635,0.045882,7.128022
125.696030,0.047097,7.111369
126.062014,0.046692,7.116918
126.190416,0.046551,7.118860
125.204784,0.047643,7.103885
124.451456,0.048486,7.092332
123.685015,0.049349,7.080480
123.410643,0.049660,7.076213
122.984720,0.050138,7.066934
122.413378,0.050792,7.057965
122.353646,0.050860,7.057024
122.617731,0.050558,7.061179
123.107806,0.049998,7.068859
122.824597,0.050321,7.064426
123.374202,0.049695,7.073017
122.957392,0.050170,7.066507
121.801409,0.051495,7.048294
121.489094,0.051856,7.043334
121.831459,0.051461,7.048771
122.523053,0.050666,7.059691
122.787020,0.050364,7.063837
123.016845,0.050102,7.067437
123.819271,0.049191,7.079935
124.000962,0.048986,7.082750
124.318106,0.048629,7.087650
125.097040,0.047757,7.099612
125.532955,0.047272,7.106263
125.321984,0.047506,7.103048
125.314911,0.047514,7.102940
126.020278,0.046732,7.113661
127.010241,0.045643,7.128572
126.865087,0.045802,7.126395
125.366521,0.047457,7.103727
125.351358,0.047474,7.103496
125.435891,0.047380,7.104785
126.628742,0.046061,7.122844
126.588662,0.046105,7.122241
126.817357,0.045854,7.125679
127.093297,0.045552,7.129816
127.946732,0.044623,7.142533
128.102494,0.044454,7.144841
127.337111,0.045286,7.133460
126.994094,0.045661,7.128330
126.322999,0.046398,7.118238
126.405000,0.046307,7.119475
126.017048,0.046735,7.113612
125.390886,0.047430,7.104099
124.854114,0.048028,7.095892
124.593283,0.048320,7.091887
125.391529,0.047429,7.104109
125.571767,0.047229,7.106854
126.024914,0.046727,7.113732
127.455485,0.045157,7.135227
127.674260,0.044919,7.138485
127.625428,0.044972,7.137759
127.296326,0.045331,7.132851
126.889996,0.045775,7.126769
126.397483,0.046316,7.119361
125.813890,0.046960,7.110533
126.287139,0.046437,7.117696
126.505572,0.046197,7.120990
126.659807,0.046027,7.123312
126.629511,0.046061,7.122856
125.813486,0.046961,7.110527
124.900709,0.047976,7.096607
124.317893,0.048629,7.087646
123.272670,0.049811,7.071433
121.780325,0.051520,7.047960
122.356798,0.050856,7.057073
122.823348,0.050323,7.064407
122.698262,0.050465,7.062444
122.700850,0.050462,7.062485
123.311642,0.049767,7.072041
124.707157,0.048193,7.093637
125.751815,0.047029,7.109590
125.620803,0.047174,7.107600
126.640976,0.046048,7.123029
127.410726,0.045206,7.134559
128.001220,0.044564,7.143341
128.737475,0.043769,7.154214
129.279243,0.043188,7.162161
127.950284,0.044619,7.142585
127.666036,0.044928,7.138363
127.960579,0.044608,7.142738
126.974822,0.045682,7.128041
127.989380,0.044577,7.143165
129.707061,0.042731,7.168405
129.703542,0.042734,7.168353
